time,flow,temp,salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_pon,aed_organic_matter_don,aed_organic_matter_pop,aed_organic_matter_dop,aed_organic_matter_poc,aed_organic_matter_doc,aed_phytoplankton_phy03,aed_phytoplankton_phy07,aed_phytoplankton_phy08
1998-08-21,23.91612903,19.23158,0.2851,0.5996875,0,0.000214286,0.140714286,0.000193548,0,0,0,0,0,0,0,0,0
1998-08-22,23.91612903,19.23158,0.2851,0.5996875,0,0.000357143,0.113571429,0.000225806,0,0,0,0,0,0,0,0,0
1998-08-23,23.91612903,19.23158,0.2851,0.5996875,0,0.000571429,0.135714286,0.000225806,0,0,0,0,0,0,0,0,0
1998-08-24,23.91612903,19.23158,0.2851,0.5996875,0,0.000928571,0.125,0.000322581,0,0,0,0,0,0,0,0,0
1998-08-25,23.91612903,19.23158,0.2851,0.5996875,0,0.000928571,0.147857143,0.000290323,0,0,0,0,0,0,0,0,0
1998-08-26,23.91612903,19.23158,0.2851,0.5996875,0,0.000857143,0.110714286,0.000516129,0,0,0,0,0,0,0,0,0
1998-08-27,23.91612903,19.23158,0.2851,0.5996875,0,0.000571429,0.075,0.000322581,0,0,0,0,0,0,0,0,0
1998-08-28,23.91612903,19.23158,0.2851,0.5996875,0,0.000357143,0.107142857,0.000290323,0,0,0,0,0,0,0,0,0
1998-08-29,23.91612903,19.23158,0.2851,0.5996875,0,0.000142857,0.093571429,0.000290323,0,0,0,0,0,0,0,0,0
1998-08-30,23.91612903,19.23158,0.2851,0.5996875,0,7.14E-05,0.105,0.000354839,0,0,0,0,0,0,0,0,0
1998-08-31,23.91612903,19.23158,0.2851,0.5996875,0,0.001214286,0.104285714,0.000354839,0,0,0,0,0,0,0,0,0
1998-09-01,20.99166667,18.23223,0.28258,0.612,0,0.001571429,0.147142857,0.000354839,0,0,0,0,0,0,0,0,0
1998-09-02,20.99166667,18.23223,0.28258,0.612,0,0.000928571,0.159285714,0.000451613,0,0,0,0,0,0,0,0,0
1998-09-03,20.99166667,18.23223,0.28258,0.612,0,0.001071429,0.152857143,0.000258065,0,0,0,0,0,0,0,0,0
1998-09-04,20.99166667,18.23223,0.28258,0.612,0,0.000714286,0.160714286,0.000290323,0,0,0,0,0,0,0,0,0
1998-09-05,20.99166667,18.23223,0.28258,0.612,0,0.000785714,0.142142857,0.000290323,0,0,0,0,0,0,0,0,0
1998-09-06,20.99166667,18.23223,0.28258,0.612,0,0.000428571,0.132857143,0.000193548,0,0,0,0,0,0,0,0,0
1998-09-07,20.99166667,18.23223,0.28258,0.612,0,0.001428571,0.155714286,0.000322581,0,0,0,0,0,0,0,0,0
1998-09-08,20.99166667,18.23223,0.28258,0.612,0,0.001,0.152857143,0.000548387,0,0,0,0,0,0,0,0,0
1998-09-09,20.99166667,18.23223,0.28258,0.612,0,0.000714286,0.124285714,0.000258065,0,0,0,0,0,0,0,0,0
1998-09-10,20.99166667,18.23223,0.28258,0.612,0,7.14E-05,0.167142857,0.000290323,0,0,0,0,0,0,0,0,0
1998-09-11,20.99166667,18.23223,0.28258,0.612,0,0,0.159285714,0.000322581,0,0,0,0,0,0,0,0,0
1998-09-12,20.99166667,18.23223,0.28258,0.612,0,0,0.146428571,0.000322581,0,0,0,0,0,0,0,0,0
1998-09-13,20.99166667,18.23223,0.28258,0.612,0,0.000214286,0.13,0.000290323,0,0,0,0,0,0,0,0,0
1998-09-14,20.99166667,18.23223,0.28258,0.612,0,0.000285714,0.167142857,0.000354839,0,0,0,0,0,0,0,0,0
1998-09-15,20.99166667,18.23223,0.28258,0.612,0,7.14E-05,0.131428571,0.000258065,0,0,0,0,0,0,0,0,0
1998-09-16,20.99166667,18.23223,0.28258,0.612,0,0,0.157142857,0.000387097,0,0,0,0,0,0,0,0,0
1998-09-17,20.99166667,18.23223,0.28258,0.612,0,0.002142857,0.152142857,0.000322581,0,0,0,0,0,0,0,0,0
1998-09-18,20.99166667,18.23223,0.28258,0.612,0,0.005285714,0.171428571,0.000387097,0,0,0,0,0,0,0,0,0
1998-09-19,20.99166667,18.23223,0.28258,0.612,0,0.001428571,0.147142857,0.000516129,0,0,0,0,0,0,0,0,0
1998-09-20,20.99166667,18.23223,0.28258,0.612,0,0.000928571,0.159285714,0.000322581,0,0,0,0,0,0,0,0,0
1998-09-21,20.99166667,18.23223,0.28258,0.612,0,0.000928571,0.152857143,0.000354839,0,0,0,0,0,0,0,0,0
1998-09-22,20.99166667,18.23223,0.28258,0.612,0,0.000714286,0.160714286,0.000419355,0,0,0,0,0,0,0,0,0
1998-09-23,20.99166667,18.23223,0.28258,0.612,0,7.14E-05,0.142142857,0.000387097,0,0,0,0,0,0,0,0,0
1998-09-24,20.99166667,18.23223,0.28258,0.612,0,0,0.132857143,0.000483871,0,0,0,0,0,0,0,0,0
1998-09-25,20.99166667,18.23223,0.28258,0.612,0,0,0.155714286,0.000483871,0,0,0,0,0,0,0,0,0
1998-09-26,20.99166667,18.23223,0.28258,0.612,0,0,0.152857143,0.000387097,0,0,0,0,0,0,0,0,0
1998-09-27,20.99166667,18.23223,0.28258,0.612,0,0,0.124285714,0.000322581,0,0,0,0,0,0,0,0,0
1998-09-28,20.99166667,18.23223,0.28258,0.612,0,0,0.167142857,0.000516129,0,0,0,0,0,0,0,0,0
1998-09-29,20.99166667,18.23223,0.28258,0.612,0,0.000142857,0.159285714,0.001129032,0,0,0,0,0,0,0,0,0
1998-09-30,20.99166667,18.23223,0.28258,0.612,0,0.006785714,0.146428571,0.000645161,0,0,0,0,0,0,0,0,0
1998-10-01,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.13,0.000612903,0,0,0,0,0,0,0,0,0
1998-10-02,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.175,0.001709677,0,0,0,0,0,0,0,0,0
1998-10-03,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.175714286,0.000677419,0,0,0,0,0,0,0,0,0
1998-10-04,19.5483871,21.03419,0.28552,0.5785,0,0.000571429,0.165,0.000677419,0,0,0,0,0,0,0,0,0
1998-10-05,19.5483871,21.03419,0.28552,0.5785,0,0.004214286,0.153571429,0.000483871,0,0,0,0,0,0,0,0,0
1998-10-06,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.152142857,0.000516129,0,0,0,0,0,0,0,0,0
1998-10-07,19.5483871,21.03419,0.28552,0.5785,0,0.001357143,0.159285714,0.000612903,0,0,0,0,0,0,0,0,0
1998-10-08,19.5483871,21.03419,0.28552,0.5785,0,0.001571429,0.148571429,0.000516129,0,0,0,0,0,0,0,0,0
1998-10-09,19.5483871,21.03419,0.28552,0.5785,0,0.006785714,0.147857143,0.000806452,0,0,0,0,0,0,0,0,0
1998-10-10,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.151428571,0.000483871,0,0,0,0,0,0,0,0,0
1998-10-11,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.142857143,0.000645161,0,0,0,0,0,0,0,0,0
1998-10-12,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.247142857,0.000419355,0,0,0,0,0,0,0,0,0
1998-10-13,19.5483871,21.03419,0.28552,0.5785,0,0.000571429,0.25,0.000451613,0,0,0,0,0,0,0,0,0
1998-10-14,19.5483871,21.03419,0.28552,0.5785,0,0.004214286,0.165714286,0.000548387,0,0,0,0,0,0,0,0,0
1998-10-15,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.17,0.000419355,0,0,0,0,0,0,0,0,0
1998-10-16,19.5483871,21.03419,0.28552,0.5785,0,0.001357143,0.175714286,0.000516129,0,0,0,0,0,0,0,0,0
1998-10-17,19.5483871,21.03419,0.28552,0.5785,0,0.001571429,0.161428571,0.000516129,0,0,0,0,0,0,0,0,0
1998-10-18,19.5483871,21.03419,0.28552,0.5785,0,0.006785714,0.157857143,0.001967742,0,0,0,0,0,0,0,0,0
1998-10-19,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.175,0.001193548,0,0,0,0,0,0,0,0,0
1998-10-20,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.175714286,0.001096774,0,0,0,0,0,0,0,0,0
1998-10-21,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.165,0.000870968,0,0,0,0,0,0,0,0,0
1998-10-22,19.5483871,21.03419,0.28552,0.5785,0,0.000571429,0.153571429,0.000709677,0,0,0,0,0,0,0,0,0
1998-10-23,19.5483871,21.03419,0.28552,0.5785,0,0.004214286,0.152142857,0.000612903,0,0,0,0,0,0,0,0,0
1998-10-24,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.159285714,0.000483871,0,0,0,0,0,0,0,0,0
1998-10-25,19.5483871,21.03419,0.28552,0.5785,0,0.001357143,0.148571429,0.000677419,0,0,0,0,0,0,0,0,0
1998-10-26,19.5483871,21.03419,0.28552,0.5785,0,0.001571429,0.147857143,0.000870968,0,0,0,0,0,0,0,0,0
1998-10-27,19.5483871,21.03419,0.28552,0.5785,0,0.006785714,0.151428571,0.000612903,0,0,0,0,0,0,0,0,0
1998-10-28,19.5483871,21.03419,0.28552,0.5785,0,0.000857143,0.142857143,0.000548387,0,0,0,0,0,0,0,0,0
1998-10-29,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.247142857,0.000741935,0,0,0,0,0,0,0,0,0
1998-10-30,19.5483871,21.03419,0.28552,0.5785,0,0.002714286,0.25,0.000580645,0,0,0,0,0,0,0,0,0
1998-10-31,19.5483871,21.03419,0.28552,0.5785,0,0.000571429,0.165714286,0.000548387,0,0,0,0,0,0,0,0,0
1998-11-01,23.89666667,18.98933,0.2872,0.602625,0,0.001071429,0.156428571,0.000580645,0,0,0,0,0,0,0,0,0
1998-11-02,23.89666667,18.98933,0.2872,0.602625,0,0.000857143,0.161428571,0.00083871,0,0,0,0,0,0,0,0,0
1998-11-03,23.89666667,18.98933,0.2872,0.602625,0,0.001642857,0.158571429,0.001032258,0,0,0,0,0,0,0,0,0
1998-11-04,23.89666667,18.98933,0.2872,0.602625,0,0.001071429,0.159285714,0.000225806,0,0,0,0,0,0,0,0,0
1998-11-05,23.89666667,18.98933,0.2872,0.602625,0,0.002857143,0.144285714,0.000741935,0,0,0,0,0,0,0,0,0
1998-11-06,23.89666667,18.98933,0.2872,0.602625,0,0.002214286,0.144285714,0.000516129,0,0,0,0,0,0,0,0,0
1998-11-07,23.89666667,18.98933,0.2872,0.602625,0,0.001,0.140714286,0.000677419,0,0,0,0,0,0,0,0,0
1998-11-08,23.89666667,18.98933,0.2872,0.602625,0,0.002285714,0.142142857,0.000516129,0,0,0,0,0,0,0,0,0
1998-11-09,23.89666667,18.98933,0.2872,0.602625,0,0.001928571,0.145714286,0.000451613,0,0,0,0,0,0,0,0,0
1998-11-10,23.89666667,18.98933,0.2872,0.602625,0,0.008357143,0.138571429,0.000419355,0,0,0,0,0,0,0,0,0
1998-11-11,23.89666667,18.98933,0.2872,0.602625,0,0.001714286,0.111428571,0.000451613,0,0,0,0,0,0,0,0,0
1998-11-12,23.89666667,18.98933,0.2872,0.602625,0,0.001857143,0.131428571,0.000483871,0,0,0,0,0,0,0,0,0
1998-11-13,23.89666667,18.98933,0.2872,0.602625,0,0.001,0.136428571,0.000419355,0,0,0,0,0,0,0,0,0
1998-11-14,23.89666667,18.98933,0.2872,0.602625,0,0.001357143,0.159285714,0.000483871,0,0,0,0,0,0,0,0,0
1998-11-15,23.89666667,18.98933,0.2872,0.602625,0,0.007928571,0.156428571,0.000677419,0,0,0,0,0,0,0,0,0
1998-11-16,23.89666667,18.98933,0.2872,0.602625,0,0.0025,0.161428571,0.000612903,0,0,0,0,0,0,0,0,0
1998-11-17,23.89666667,18.98933,0.2872,0.602625,0,0.002714286,0.158571429,0.000774194,0,0,0,0,0,0,0,0,0
1998-11-18,23.89666667,18.98933,0.2872,0.602625,0,0.001071429,0.159285714,0.000516129,0,0,0,0,0,0,0,0,0
1998-11-19,23.89666667,18.98933,0.2872,0.602625,0,0.000857143,0.144285714,0.000451613,0,0,0,0,0,0,0,0,0
1998-11-20,23.89666667,18.98933,0.2872,0.602625,0,0.001642857,0.144285714,0.000387097,0,0,0,0,0,0,0,0,0
1998-11-21,23.89666667,18.98933,0.2872,0.602625,0,0.001071429,0.140714286,0.000451613,0,0,0,0,0,0,0,0,0
1998-11-22,23.89666667,18.98933,0.2872,0.602625,0,0.002857143,0.142142857,0.001064516,0,0,0,0,0,0,0,0,0
1998-11-23,23.89666667,18.98933,0.2872,0.602625,0,0.002214286,0.145714286,0.00083871,0,0,0,0,0,0,0,0,0
1998-11-24,23.89666667,18.98933,0.2872,0.602625,0,0.001,0.138571429,0.000612903,0,0,0,0,0,0,0,0,0
1998-11-25,23.89666667,18.98933,0.2872,0.602625,0,0.002285714,0.111428571,0.000451613,0,0,0,0,0,0,0,0,0
1998-11-26,23.89666667,18.98933,0.2872,0.602625,0,0.001928571,0.131428571,0.000419355,0,0,0,0,0,0,0,0,0
1998-11-27,23.89666667,18.98933,0.2872,0.602625,0,0.008357143,0.136428571,0.000354839,0,0,0,0,0,0,0,0,0
1998-11-28,23.89666667,18.98933,0.2872,0.602625,0,0.001714286,0.159285714,0.000387097,0,0,0,0,0,0,0,0,0
1998-11-29,23.89666667,18.98933,0.2872,0.602625,0,0.001857143,0.159285714,0.000451613,0,0,0,0,0,0,0,0,0
1998-11-30,23.89666667,18.98933,0.2872,0.602625,0,0.001,0.170714286,0.000451613,0,0,0,0,0,0,0,0,0
1998-12-01,28.59677419,16.94,0.29161,0.628625,0,0.000857143,0.148571429,0.000483871,0,0,0,0,0,0,0,0,0
1998-12-02,28.59677419,16.94,0.29161,0.628625,0,0.002142857,0.149285714,0.000451613,0,0,0,0,0,0,0,0,0
1998-12-03,28.59677419,16.94,0.29161,0.628625,0,0.002214286,0.156428571,0.000419355,0,0,0,0,0,0,0,0,0
1998-12-04,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.159285714,0.000419355,0,0,0,0,0,0,0,0,0
1998-12-05,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.155714286,0.000483871,0,0,0,0,0,0,0,0,0
1998-12-06,28.59677419,16.94,0.29161,0.628625,0,0.000642857,0.162142857,0.000451613,0,0,0,0,0,0,0,0,0
1998-12-07,28.59677419,16.94,0.29161,0.628625,0,0.000857143,0.153571429,0.000548387,0,0,0,0,0,0,0,0,0
1998-12-08,28.59677419,16.94,0.29161,0.628625,0,0.000285714,0.148571429,0.000580645,0,0,0,0,0,0,0,0,0
1998-12-09,28.59677419,16.94,0.29161,0.628625,0,0.000428571,0.143571429,0.000354839,0,0,0,0,0,0,0,0,0
1998-12-10,28.59677419,16.94,0.29161,0.628625,0,0.000571429,0.137857143,0.00016129,0,0,0,0,0,0,0,0,0
1998-12-11,28.59677419,16.94,0.29161,0.628625,0,0.001357143,0.15,0.000354839,0,0,0,0,0,0,0,0,0
1998-12-12,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.150714286,0.000516129,0,0,0,0,0,0,0,0,0
1998-12-13,28.59677419,16.94,0.29161,0.628625,0,0.000642857,0.158571429,0.000483871,0,0,0,0,0,0,0,0,0
1998-12-14,28.59677419,16.94,0.29161,0.628625,0,0.003214286,0.15,0.000548387,0,0,0,0,0,0,0,0,0
1998-12-15,28.59677419,16.94,0.29161,0.628625,0,0.001857143,0.132142857,0.000387097,0,0,0,0,0,0,0,0,0
1998-12-16,28.59677419,16.94,0.29161,0.628625,0,0.001714286,0.151428571,0.000322581,0,0,0,0,0,0,0,0,0
1998-12-17,28.59677419,16.94,0.29161,0.628625,0,0.000785714,0.170714286,0.000645161,0,0,0,0,0,0,0,0,0
1998-12-18,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.148571429,0.000387097,0,0,0,0,0,0,0,0,0
1998-12-19,28.59677419,16.94,0.29161,0.628625,0,0.000857143,0.149285714,9.68E-05,0,0,0,0,0,0,0,0,0
1998-12-20,28.59677419,16.94,0.29161,0.628625,0,0.002142857,0.156428571,0.00016129,0,0,0,0,0,0,0,0,0
1998-12-21,28.59677419,16.94,0.29161,0.628625,0,0.002214286,0.159285714,0.000225806,0,0,0,0,0,0,0,0,0
1998-12-22,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.155714286,0.000258065,0,0,0,0,0,0,0,0,0
1998-12-23,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.162142857,0.000419355,0,0,0,0,0,0,0,0,0
1998-12-24,28.59677419,16.94,0.29161,0.628625,0,0.000642857,0.153571429,0.000322581,0,0,0,0,0,0,0,0,0
1998-12-25,28.59677419,16.94,0.29161,0.628625,0,0.000857143,0.148571429,0.000354839,0,0,0,0,0,0,0,0,0
1998-12-26,28.59677419,16.94,0.29161,0.628625,0,0.000285714,0.143571429,0.000290323,0,0,0,0,0,0,0,0,0
1998-12-27,28.59677419,16.94,0.29161,0.628625,0,0.000428571,0.137857143,0.000290323,0,0,0,0,0,0,0,0,0
1998-12-28,28.59677419,16.94,0.29161,0.628625,0,0.000571429,0.15,0.000290323,0,0,0,0,0,0,0,0,0
1998-12-29,28.59677419,16.94,0.29161,0.628625,0,0.001357143,0.150714286,0.000387097,0,0,0,0,0,0,0,0,0
1998-12-30,28.59677419,16.94,0.29161,0.628625,0,3.57E-05,0.158571429,0.000322581,0,0,0,0,0,0,0,0,0
1998-12-31,28.59677419,16.94,0.29161,0.628625,0,0.000642857,0.140714286,0.000225806,0,0,0,0,0,0,0,0,0
1999-01-01,75.32258065,15.11,0.29728,0.6535625,0,0.001142857,0.133571429,0.000193548,0,0,0,0,0,0,0,0,0
1999-01-02,75.32258065,15.11,0.29728,0.6535625,0,0.002214286,0.142142857,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-03,75.32258065,15.11,0.29728,0.6535625,0,0.000857143,0.144285714,0.000322581,0,0,0,0,0,0,0,0,0
1999-01-04,75.32258065,15.11,0.29728,0.6535625,0,0.001071429,0.147142857,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-05,75.32258065,15.11,0.29728,0.6535625,0,0.001071429,0.137857143,0.000354839,0,0,0,0,0,0,0,0,0
1999-01-06,75.32258065,15.11,0.29728,0.6535625,0,0.005,0.152857143,0.000451613,0,0,0,0,0,0,0,0,0
1999-01-07,75.32258065,15.11,0.29728,0.6535625,0,3.57E-05,0.104285714,0.000193548,0,0,0,0,0,0,0,0,0
1999-01-08,75.32258065,15.11,0.29728,0.6535625,0,0.000785714,0.158571429,9.68E-05,0,0,0,0,0,0,0,0,0
1999-01-09,75.32258065,15.11,0.29728,0.6535625,0,0.000571429,0.16,0.000193548,0,0,0,0,0,0,0,0,0
1999-01-10,75.32258065,15.11,0.29728,0.6535625,0,0.000285714,0.140714286,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-11,75.32258065,15.11,0.29728,0.6535625,0,0.000714286,0.133571429,0.000193548,0,0,0,0,0,0,0,0,0
1999-01-12,75.32258065,15.11,0.29728,0.6535625,0,0.000785714,0.142142857,0.000193548,0,0,0,0,0,0,0,0,0
1999-01-13,75.32258065,15.11,0.29728,0.6535625,0,0.001142857,0.144285714,0.000225806,0,0,0,0,0,0,0,0,0
1999-01-14,75.32258065,15.11,0.29728,0.6535625,0,0.000642857,0.147142857,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-15,75.32258065,15.11,0.29728,0.6535625,0,0.000642857,0.137857143,0.000322581,0,0,0,0,0,0,0,0,0
1999-01-16,75.32258065,15.11,0.29728,0.6535625,0,0.002142857,0.152857143,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-17,75.32258065,15.11,0.29728,0.6535625,0,0.000428571,0.104285714,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-18,75.32258065,15.11,0.29728,0.6535625,0,0.001142857,0.158571429,0.000322581,0,0,0,0,0,0,0,0,0
1999-01-19,75.32258065,15.11,0.29728,0.6535625,0,0.002214286,0.16,0.000354839,0,0,0,0,0,0,0,0,0
1999-01-20,75.32258065,15.11,0.29728,0.6535625,0,0.000857143,0.140714286,0.000258065,0,0,0,0,0,0,0,0,0
1999-01-21,75.32258065,15.11,0.29728,0.6535625,0,0.001071429,0.133571429,0.00016129,0,0,0,0,0,0,0,0,0
1999-01-22,75.32258065,15.11,0.29728,0.6535625,0,0.001071429,0.142142857,0.000225806,0,0,0,0,0,0,0,0,0
1999-01-23,75.32258065,15.11,0.29728,0.6535625,0,0.005,0.144285714,0.000322581,0,0,0,0,0,0,0,0,0
1999-01-24,75.32258065,15.11,0.29728,0.6535625,0,3.57E-05,0.147142857,0.000387097,0,0,0,0,0,0,0,0,0
1999-01-25,75.32258065,15.11,0.29728,0.6535625,0,0.000785714,0.137857143,3.23E-05,0,0,0,0,0,0,0,0,0
1999-01-26,75.32258065,15.11,0.29728,0.6535625,0,0.000571429,0.152857143,6.45E-05,0,0,0,0,0,0,0,0,0
1999-01-27,75.32258065,15.11,0.29728,0.6535625,0,0.000285714,0.104285714,0.000225806,0,0,0,0,0,0,0,0,0
1999-01-28,75.32258065,15.11,0.29728,0.6535625,0,0.000714286,0.158571429,0.000322581,0,0,0,0,0,0,0,0,0
1999-01-29,75.32258065,15.11,0.29728,0.6535625,0,0.000785714,0.16,0.000290323,0,0,0,0,0,0,0,0,0
1999-01-30,75.32258065,15.11,0.29728,0.6535625,0,0.001142857,0.164285714,9.68E-05,0,0,0,0,0,0,0,0,0
1999-01-31,75.32258065,15.11,0.29728,0.6535625,0,0.0015,0.155,9.68E-05,0,0,0,0,0,0,0,0,0
1999-02-01,83.28571429,15.24103,0.28951,0.65175,0,3.57E-05,0.159285714,0.000193548,0,0,0,0,0,0,0,0,0
1999-02-02,83.28571429,15.24103,0.28951,0.65175,0,0.002785714,0.164285714,0.000258065,0,0,0,0,0,0,0,0,0
1999-02-03,83.28571429,15.24103,0.28951,0.65175,0,0.001571429,0.16,0.000258065,0,0,0,0,0,0,0,0,0
1999-02-04,83.28571429,15.24103,0.28951,0.65175,0,0.002,0.161428571,0.000322581,0,0,0,0,0,0,0,0,0
1999-02-05,83.28571429,15.24103,0.28951,0.65175,0,0.000785714,0.176428571,0.000483871,0,0,0,0,0,0,0,0,0
1999-02-06,83.28571429,15.24103,0.28951,0.65175,0,0.001214286,0.158571429,0.000483871,0,0,0,0,0,0,0,0,0
1999-02-07,83.28571429,15.24103,0.28951,0.65175,0,0.001857143,0.165714286,0.000580645,0,0,0,0,0,0,0,0,0
1999-02-08,83.28571429,15.24103,0.28951,0.65175,0,0.000285714,0.162142857,0.00016129,0,0,0,0,0,0,0,0,0
1999-02-09,83.28571429,15.24103,0.28951,0.65175,0,0.001857143,0.161428571,0.000193548,0,0,0,0,0,0,0,0,0
1999-02-10,83.28571429,15.24103,0.28951,0.65175,0,0.002428571,0.151428571,0.000129032,0,0,0,0,0,0,0,0,0
1999-02-11,83.28571429,15.24103,0.28951,0.65175,0,0.001714286,0.159285714,0.000193548,0,0,0,0,0,0,0,0,0
1999-02-12,83.28571429,15.24103,0.28951,0.65175,0,0.002428571,0.153571429,0.000129032,0,0,0,0,0,0,0,0,0
1999-02-13,83.28571429,15.24103,0.28951,0.65175,0,0.000642857,0.157142857,0.000225806,0,0,0,0,0,0,0,0,0
1999-02-14,83.28571429,15.24103,0.28951,0.65175,0,0.0015,0.159285714,0.000290323,0,0,0,0,0,0,0,0,0
1999-02-15,83.28571429,15.24103,0.28951,0.65175,0,3.57E-05,0.164285714,6.45E-05,0,0,0,0,0,0,0,0,0
1999-02-16,83.28571429,15.24103,0.28951,0.65175,0,0.002785714,0.155,0.000193548,0,0,0,0,0,0,0,0,0
1999-02-17,83.28571429,15.24103,0.28951,0.65175,0,0.001571429,0.159285714,0.000258065,0,0,0,0,0,0,0,0,0
1999-02-18,83.28571429,15.24103,0.28951,0.65175,0,0.002,0.164285714,0.000290323,0,0,0,0,0,0,0,0,0
1999-02-19,83.28571429,15.24103,0.28951,0.65175,0,0.000785714,0.16,0.000322581,0,0,0,0,0,0,0,0,0
1999-02-20,83.28571429,15.24103,0.28951,0.65175,0,0.001214286,0.161428571,0.000387097,0,0,0,0,0,0,0,0,0
1999-02-21,83.28571429,15.24103,0.28951,0.65175,0,0.001857143,0.176428571,0.000419355,0,0,0,0,0,0,0,0,0
1999-02-22,83.28571429,15.24103,0.28951,0.65175,0,0.000285714,0.158571429,0.000451613,0,0,0,0,0,0,0,0,0
1999-02-23,83.28571429,15.24103,0.28951,0.65175,0,0.001857143,0.165714286,0.00083871,0,0,0,0,0,0,0,0,0
1999-02-24,83.28571429,15.24103,0.28951,0.65175,0,0.002428571,0.162142857,0.000354839,0,0,0,0,0,0,0,0,0
1999-02-25,83.28571429,15.24103,0.28951,0.65175,0,0.001714286,0.161428571,0.000290323,0,0,0,0,0,0,0,0,0
1999-02-26,83.28571429,15.24103,0.28951,0.65175,0,0.002428571,0.151428571,0.000258065,0,0,0,0,0,0,0,0,0
1999-02-27,83.28571429,15.24103,0.28951,0.65175,0,0.000642857,0.159285714,0.000258065,0,0,0,0,0,0,0,0,0
1999-02-28,83.28571429,15.24103,0.28951,0.65175,0,0.000642857,0.153571429,0.000354839,0,0,0,0,0,0,0,0,0
1999-03-01,46.74193548,16.20806,0.28258,0.6384375,0,0.001071429,0.157142857,0.000451613,0,0,0,0,0,0,0,0,0
1999-03-02,46.74193548,16.20806,0.28258,0.6384375,0,0.000571429,0.150714286,0.000258065,0,0,0,0,0,0,0,0,0
1999-03-03,46.74193548,16.20806,0.28258,0.6384375,0,0.001357143,0.148571429,0.000258065,0,0,0,0,0,0,0,0,0
1999-03-04,46.74193548,16.20806,0.28258,0.6384375,0,0.001642857,0.147857143,0.00016129,0,0,0,0,0,0,0,0,0
1999-03-05,46.74193548,16.20806,0.28258,0.6384375,0,0.001857143,0.155,0.000258065,0,0,0,0,0,0,0,0,0
1999-03-06,46.74193548,16.20806,0.28258,0.6384375,0,0.0015,0.150714286,0.000193548,0,0,0,0,0,0,0,0,0
1999-03-07,46.74193548,16.20806,0.28258,0.6384375,0,0.005,0.155714286,0.000709677,0,0,0,0,0,0,0,0,0
1999-03-08,46.74193548,16.20806,0.28258,0.6384375,0,0.001214286,0.152142857,0.000483871,0,0,0,0,0,0,0,0,0
1999-03-09,46.74193548,16.20806,0.28258,0.6384375,0,0.002571429,0.152857143,0.000258065,0,0,0,0,0,0,0,0,0
1999-03-10,46.74193548,16.20806,0.28258,0.6384375,0,0.000714286,0.146428571,0.000354839,0,0,0,0,0,0,0,0,0
1999-03-11,46.74193548,16.20806,0.28258,0.6384375,0,0.000285714,0.157142857,0.000322581,0,0,0,0,0,0,0,0,0
1999-03-12,46.74193548,16.20806,0.28258,0.6384375,0,0.001428571,0.152857143,0.000354839,0,0,0,0,0,0,0,0,0
1999-03-13,46.74193548,16.20806,0.28258,0.6384375,0,0.001214286,0.143571429,0.000354839,0,0,0,0,0,0,0,0,0
1999-03-14,46.74193548,16.20806,0.28258,0.6384375,0,0.001071429,0.155714286,0.000290323,0,0,0,0,0,0,0,0,0
1999-03-15,46.74193548,16.20806,0.28258,0.6384375,0,0.0015,0.149285714,0.000290323,0,0,0,0,0,0,0,0,0
1999-03-16,46.74193548,16.20806,0.28258,0.6384375,0,3.57E-05,0.150714286,0.000322581,0,0,0,0,0,0,0,0,0
1999-03-17,46.74193548,16.20806,0.28258,0.6384375,0,0.001071429,0.148571429,0.000290323,0,0,0,0,0,0,0,0,0
1999-03-18,46.74193548,16.20806,0.28258,0.6384375,0,0.000571429,0.147857143,9.68E-05,0,0,0,0,0,0,0,0,0
1999-03-19,46.74193548,16.20806,0.28258,0.6384375,0,0.001357143,0.155,6.45E-05,0,0,0,0,0,0,0,0,0
